name,value,year,lastValue,rank,color
"Varicella Zoster virus",3262.0,1973.0,3068.0,21,"lightskyblue"
"Leptospira",3236.0,1973.0,3090.0,22,"salmon"
"Trichomonas vaginalis",3206.0,1973.0,3046.0,23,"gold"
"Trypanosoma",3063.0,1973.0,2917.0,24,"gold"
"Shigella",3034.0,1973.0,2879.0,25,"salmon"
"Variola",2804.0,1973.0,2640.0,26,"lightskyblue"
"EBV",2721.0,1973.0,2523.0,27,"lightskyblue"
"Rabies virus",2624.0,1973.0,2503.0,28,"lightskyblue"
"Rubella",2591.0,1973.0,2352.0,29,"lightskyblue"
"Ascaris",2355.0,1973.0,2231.0,30,"orange"
"Vibrio cholerae",2203.0,1973.0,2015.0,31,"salmon"
"Filarial worms",2084.0,1973.0,1956.0,32,"orange"
"Rickettsia",2073.0,1973.0,2043.0,33,"salmon"
"Histoplasma capsulatum",1955.0,1973.0,1861.0,34,"olivedrab"
"HBV",1869.0,1973.0,1500.0,35,"lightskyblue"
"Mumps virus",1685.0,1973.0,1587.0,36,"lightskyblue"
"Aspergillus",1564.0,1973.0,1408.0,37,"olivedrab"
"Trypanosoma cruzi",1518.0,1973.0,1443.0,38,"gold"
"HSV",1503.0,1973.0,1350.0,39,"lightskyblue"
"Yersinia pestis",1461.0,1973.0,1393.0,40,"salmon"
"Actinomyces",1444.0,1973.0,1387.0,41,"olivedrab"
"Coxiella burnetii",1439.0,1973.0,1393.0,42,"salmon"
"Trichinella",1372.0,1973.0,1332.0,43,"orange"
"Cryptococcus",1271.0,1973.0,1188.0,44,"olivedrab"
"Trichophyton",1239.0,1973.0,1157.0,45,"olivedrab"
"Vaccinia virus",1213.0,1973.0,1160.0,46,"lightskyblue"
"Listeria monocytogenes",1205.0,1973.0,1129.0,47,"salmon"
"Blastomyces dermatitidis",1142.0,1973.0,1089.0,48,"olivedrab"
"Protozoan",1072.0,1973.0,963.0,49,"gold"
"Pasteurella",1046.0,1973.0,950.0,50,"salmon"
"Coccidia",1006.0,1973.0,905.0,51,"gold"
"Giardia lamblia",968.0,1973.0,902.0,52,"gold"
"YFV",940.0,1973.0,894.0,53,"lightskyblue"
"Newcastle disease virus",925.0,1973.0,869.0,54,"lightskyblue"
"Coccidioides",909.0,1973.0,853.0,55,"olivedrab"
"Ancylostoma",887.0,1973.0,857.0,56,"orange"
"Enterobius vermicularis",884.0,1973.0,841.0,57,"orange"
"Taenia solium.",843.0,1973.0,796.0,58,"orange"
"Bacillus anthracis",808.0,1973.0,766.0,59,"salmon"
"Pneumocystis jirovecii",803.0,1973.0,734.0,60,"olivedrab"
"Strongyloides",771.0,1973.0,716.0,61,"orange"
"Fasciola",736.0,1973.0,672.0,62,"orange"
"Klebsiella",725.0,1973.0,706.0,63,"salmon"
"Onchocerca",719.0,1973.0,670.0,64,"orange"
"Bartonella",686.0,1973.0,670.0,65,"salmon"
"Trichuris trichiura",674.0,1973.0,594.0,66,"orange"
"Nocardial",673.0,1973.0,604.0,67,"salmon"
"TBEV",667.0,1973.0,614.0,68,"lightskyblue"
"Japanese encephalitis virus",666.0,1973.0,645.0,69,"lightskyblue"
"Acari",592.0,1973.0,534.0,70,"blueviolet"
"Fly larva",588.0,1973.0,550.0,71,"blueviolet"
"Trichostrongyloidea",553.0,1973.0,454.0,72,"orange"
"Sarcoptes scabiei",542.0,1973.0,506.0,73,"blueviolet"
"Actinomycetoma",521.0,1973.0,485.0,74,"salmon"
"Sporothrix",449.0,1973.0,421.0,75,"olivedrab"
"LCMV",447.0,1973.0,417.0,76,"lightskyblue"
"Babesia",428.0,1973.0,370.0,77,"gold"
"Borrelia",420.0,1973.0,414.0,78,"salmon"
"DENV",418.0,1973.0,373.0,79,"lightskyblue"
"Poxvirus",371.0,1973.0,339.0,80,"lightskyblue"
"Orientia tsutsugamushi",343.0,1973.0,334.0,81,"salmon"
"Pediculus",339.0,1973.0,318.0,82,"blueviolet"
"Tick",295.0,1973.0,271.0,83,"blueviolet"
"Molluscum Contagiosum virus",288.0,1973.0,271.0,84,"lightskyblue"
"Hymenolepis",281.0,1973.0,236.0,85,"orange"
"Erysipelothrix",279.0,1973.0,277.0,86,"salmon"
"HPV",277.0,1973.0,246.0,87,"lightskyblue"
"Paragonimus",263.0,1973.0,254.0,88,"orange"
"Eurotiomycetes",245.0,1973.0,229.0,89,"olivedrab"
"Burkholderia",230.0,1973.0,219.0,90,"salmon"
"Dirofilaria",220.0,1973.0,182.0,91,"orange"
"Staphylococcus aureus",201.0,1973.0,188.0,92,"salmon"
"SLEV",191.0,1973.0,185.0,93,"lightskyblue"
"Opisthorchis",191.0,1973.0,174.0,94,"orange"
"Theileria",188.0,1973.0,155.0,95,"gold"
"Haemophilus ducreyi",180.0,1973.0,176.0,96,"salmon"
"Diphyllobothrium",179.0,1973.0,160.0,97,"orange"
"Balantidium coli",176.0,1973.0,162.0,98,"gold"
"Phlebovirus",169.0,1973.0,159.0,99,"lightskyblue"
"Guinea worm",168.0,1973.0,153.0,100,"orange"
"Corynebacterium",156.0,1973.0,120.0,101,"salmon"
"Fusobacterium",156.0,1973.0,150.0,102,"salmon"
"Clonorchis",143.0,1973.0,138.0,103,"orange"
"Oesophagostomum",130.0,1973.0,108.0,104,"orange"
"Nematodes",128.0,1973.0,117.0,105,"orange"
"Rhinosporidium seeberi",124.0,1973.0,119.0,106,"olivedrab"
"HHV",122.0,1973.0,120.0,107,"lightskyblue"
"Hypoderma",104.0,1973.0,87.0,108,"orange"
"Streptobacillus moniliformis or Spirillum minus",100.0,1973.0,97.0,109,"salmon"
"Coxsackievirus",100.0,1973.0,95.0,110,"lightskyblue"
"JCV",80.0,1973.0,53.0,111,"lightskyblue"
"Sarcocystis",79.0,1973.0,64.0,112,"gold"
"Spirometra",67.0,1973.0,61.0,113,"orange"
"Orf virus",66.0,1973.0,57.0,114,"lightskyblue"
"Geotrichum candidum",65.0,1973.0,57.0,115,"olivedrab"
"Coltivirus",54.0,1973.0,52.0,116,"lightskyblue"
"VEEV",52.0,1973.0,51.0,117,"lightskyblue"
"Bordetella",48.0,1973.0,31.0,118,"salmon"
"WNV",48.0,1973.0,44.0,119,"lightskyblue"
"LIV",39.0,1973.0,35.0,120,"lightskyblue"
"Moniezia expansa",37.0,1973.0,26.0,121,"orange"
"Necator",34.0,1973.0,32.0,122,"orange"
"Ascaridia",33.0,1973.0,26.0,123,"orange"
"Actinobacillus",28.0,1973.0,27.0,124,"salmon"
"Bornavirus",18.0,1973.0,14.0,125,"lightskyblue"
"Ostertagia",10.0,1973.0,9.0,126,"orange"
"Haemonchus",9.0,1973.0,6.0,127,"orange"
"ZIKV",3.0,1973.0,2.0,128,"lightskyblue"
"Lassa virus",2.0,1973.0,1.0,129,"lightskyblue"
"Dientamoeba fragilis",1.0,1973.0,0.0,130,"gold"
"Mycobacterium tuberculosis",49585.0,1974.0,47946.0,1,"salmon"
"Poliovirus",12695.0,1974.0,12548.0,2,"lightskyblue"
"HAV",12281.0,1974.0,11660.0,3,"lightskyblue"
"Plasmodium",9448.0,1974.0,9028.0,4,"gold"
"Influenza virus",7446.0,1974.0,7153.0,5,"lightskyblue"
"Streptococcus pyogenes",7255.0,1974.0,7036.0,6,"salmon"
"Mycobacterium leprae",7239.0,1974.0,6923.0,7,"salmon"
"Salmonella enterica",7085.0,1974.0,6918.0,8,"salmon"
"Clostridium",6867.0,1974.0,6604.0,9,"salmon"
"Schistosoma",6067.0,1974.0,5754.0,10,"orange"
"Candida",5041.0,1974.0,4606.0,11,"olivedrab"
"Brucella",4889.0,1974.0,4730.0,12,"salmon"
"Treponema",4657.0,1974.0,4535.0,13,"salmon"
"Toxoplasma",4638.0,1974.0,4393.0,14,"gold"
"Echinococcus",4533.0,1974.0,4401.0,15,"orange"
"Chlamydia",4261.0,1974.0,4148.0,16,"salmon"
"Measles virus",4035.0,1974.0,3761.0,17,"lightskyblue"
"Neisseria gonorrhoeae",3830.0,1974.0,3502.0,18,"salmon"
"Entamoeba histolytica",3510.0,1974.0,3378.0,19,"gold"
"Varicella Zoster virus",3469.0,1974.0,3262.0,20,"lightskyblue"
"Leishmania",3428.0,1974.0,3305.0,21,"gold"
"Leptospira",3351.0,1974.0,3236.0,22,"salmon"
"Trichomonas vaginalis",3333.0,1974.0,3206.0,23,"gold"
"Shigella",3213.0,1974.0,3034.0,24,"salmon"
"Trypanosoma",3177.0,1974.0,3063.0,25,"gold"
"Variola",2927.0,1974.0,2804.0,26,"lightskyblue"
"EBV",2904.0,1974.0,2721.0,27,"lightskyblue"
"Rubella",2832.0,1974.0,2591.0,28,"lightskyblue"
"Rabies virus",2750.0,1974.0,2624.0,29,"lightskyblue"
"Ascaris",2463.0,1974.0,2355.0,30,"orange"
"Vibrio cholerae",2380.0,1974.0,2203.0,31,"salmon"
"HBV",2261.0,1974.0,1869.0,32,"lightskyblue"
"Filarial worms",2208.0,1974.0,2084.0,33,"orange"
"Rickettsia",2111.0,1974.0,2073.0,34,"salmon"
"Histoplasma capsulatum",2018.0,1974.0,1955.0,35,"olivedrab"
"Mumps virus",1769.0,1974.0,1685.0,36,"lightskyblue"
"Aspergillus",1696.0,1974.0,1564.0,37,"olivedrab"
"HSV",1665.0,1974.0,1503.0,38,"lightskyblue"
"Trypanosoma cruzi",1595.0,1974.0,1518.0,39,"gold"
"Yersinia pestis",1527.0,1974.0,1461.0,40,"salmon"
"Actinomyces",1512.0,1974.0,1444.0,41,"olivedrab"
"Coxiella burnetii",1473.0,1974.0,1439.0,42,"salmon"
"Trichinella",1464.0,1974.0,1372.0,43,"orange"
"Cryptococcus",1352.0,1974.0,1271.0,44,"olivedrab"
"Trichophyton",1324.0,1974.0,1239.0,45,"olivedrab"
"Listeria monocytogenes",1278.0,1974.0,1205.0,46,"salmon"
"Vaccinia virus",1262.0,1974.0,1213.0,47,"lightskyblue"
"Blastomyces dermatitidis",1188.0,1974.0,1142.0,48,"olivedrab"
"Protozoan",1184.0,1974.0,1072.0,49,"gold"
"Pasteurella",1149.0,1974.0,1046.0,50,"salmon"
"Coccidia",1124.0,1974.0,1006.0,51,"gold"
"Giardia lamblia",1035.0,1974.0,968.0,52,"gold"
"Newcastle disease virus",972.0,1974.0,925.0,53,"lightskyblue"
"YFV",968.0,1974.0,940.0,54,"lightskyblue"
"Coccidioides",955.0,1974.0,909.0,55,"olivedrab"
"Enterobius vermicularis",926.0,1974.0,884.0,56,"orange"
"Ancylostoma",910.0,1974.0,887.0,57,"orange"
"Taenia solium.",884.0,1974.0,843.0,58,"orange"
"Pneumocystis jirovecii",869.0,1974.0,803.0,59,"olivedrab"
"Bacillus anthracis",829.0,1974.0,808.0,60,"salmon"
"Strongyloides",817.0,1974.0,771.0,61,"orange"
"Fasciola",816.0,1974.0,736.0,62,"orange"
"Onchocerca",776.0,1974.0,719.0,63,"orange"
"Klebsiella",760.0,1974.0,725.0,64,"salmon"
"Trichuris trichiura",736.0,1974.0,674.0,65,"orange"
"Nocardial",706.0,1974.0,673.0,66,"salmon"
"TBEV",701.0,1974.0,667.0,67,"lightskyblue"
"Bartonella",699.0,1974.0,686.0,68,"salmon"
"Japanese encephalitis virus",691.0,1974.0,666.0,69,"lightskyblue"
"Acari",641.0,1974.0,592.0,70,"blueviolet"
"Trichostrongyloidea",629.0,1974.0,553.0,71,"orange"
"Fly larva",621.0,1974.0,588.0,72,"blueviolet"
"Sarcoptes scabiei",583.0,1974.0,542.0,73,"blueviolet"
"Actinomycetoma",549.0,1974.0,521.0,74,"salmon"
"Babesia",478.0,1974.0,428.0,75,"gold"
"LCMV",475.0,1974.0,447.0,76,"lightskyblue"
"Sporothrix",469.0,1974.0,449.0,77,"olivedrab"
"DENV",448.0,1974.0,418.0,78,"lightskyblue"
"Borrelia",430.0,1974.0,420.0,79,"salmon"
"Poxvirus",405.0,1974.0,371.0,80,"lightskyblue"
"Pediculus",366.0,1974.0,339.0,81,"blueviolet"
"Orientia tsutsugamushi",358.0,1974.0,343.0,82,"salmon"
"Hymenolepis",330.0,1974.0,281.0,83,"orange"
"Tick",323.0,1974.0,295.0,84,"blueviolet"
"HPV",313.0,1974.0,277.0,85,"lightskyblue"
"Molluscum Contagiosum virus",304.0,1974.0,288.0,86,"lightskyblue"
"Erysipelothrix",284.0,1974.0,279.0,87,"salmon"
"Paragonimus",276.0,1974.0,263.0,88,"orange"
"Eurotiomycetes",258.0,1974.0,245.0,89,"olivedrab"
"Dirofilaria",256.0,1974.0,220.0,90,"orange"
"Burkholderia",236.0,1974.0,230.0,91,"salmon"
"Theileria",220.0,1974.0,188.0,92,"gold"
"Staphylococcus aureus",215.0,1974.0,201.0,93,"salmon"
"Opisthorchis",210.0,1974.0,191.0,94,"orange"
"Corynebacterium",201.0,1974.0,156.0,95,"salmon"
"SLEV",199.0,1974.0,191.0,96,"lightskyblue"
"Diphyllobothrium",188.0,1974.0,179.0,97,"orange"
"Haemophilus ducreyi",186.0,1974.0,180.0,98,"salmon"
"Balantidium coli",182.0,1974.0,176.0,99,"gold"
"Guinea worm",175.0,1974.0,168.0,100,"orange"
"Phlebovirus",173.0,1974.0,169.0,101,"lightskyblue"
"Fusobacterium",165.0,1974.0,156.0,102,"salmon"
"Clonorchis",149.0,1974.0,143.0,103,"orange"
"Oesophagostomum",142.0,1974.0,130.0,104,"orange"
"Paracoccidioides brasiliensis",138.0,1974.0,130.0,105,"olivedrab"
"Nematodes",133.0,1974.0,128.0,106,"orange"
"Rhinosporidium seeberi",133.0,1974.0,124.0,107,"olivedrab"
"HHV",125.0,1974.0,122.0,108,"lightskyblue"
"Hypoderma",115.0,1974.0,104.0,109,"orange"
"JCV",106.0,1974.0,80.0,110,"lightskyblue"
"Coxsackievirus",105.0,1974.0,100.0,111,"lightskyblue"
"Sarcocystis",102.0,1974.0,79.0,112,"gold"
"Streptobacillus moniliformis or Spirillum minus",102.0,1974.0,100.0,113,"salmon"
"Spirometra",77.0,1974.0,67.0,114,"orange"
"Dicrocoelium",75.0,1974.0,70.0,115,"orange"
"Orf virus",72.0,1974.0,66.0,116,"lightskyblue"
"Geotrichum candidum",70.0,1974.0,65.0,117,"olivedrab"
"Trichostrongylus",69.0,1974.0,65.0,118,"orange"
"Coltivirus",60.0,1974.0,54.0,119,"lightskyblue"
"Ascaridia",55.0,1974.0,33.0,120,"orange"
"Bordetella",54.0,1974.0,48.0,121,"salmon"
"WNV",54.0,1974.0,48.0,122,"lightskyblue"
"Toxocara",48.0,1974.0,43.0,123,"orange"
"LIV",43.0,1974.0,39.0,124,"lightskyblue"
"Moniezia expansa",40.0,1974.0,37.0,125,"orange"
"Loa loa",36.0,1974.0,33.0,126,"orange"
"Necator",36.0,1974.0,34.0,127,"orange"
"Actinobacillus",30.0,1974.0,28.0,128,"salmon"
"Haemonchus",22.0,1974.0,9.0,129,"orange"
"Bornavirus",20.0,1974.0,18.0,130,"lightskyblue"
"Ostertagia",16.0,1974.0,10.0,131,"orange"
"HRSV",11.0,1974.0,10.0,132,"lightskyblue"
"Orthobunyavirus",9.0,1974.0,8.0,133,"lightskyblue"
"Mansonella",9.0,1974.0,8.0,134,"orange"
"Setaria",4.0,1974.0,3.0,135,"orange"
"Echinostoma",3.0,1974.0,1.0,136,"orange"
"Dipetalonema",3.0,1974.0,0.0,137,"orange"
"Cochliomyia",2.0,1974.0,1.0,138,"blueviolet"
"Dientamoeba fragilis",2.0,1974.0,1.0,139,"gold"
"Mycobacterium tuberculosis",50932.0,1975.0,49585.0,1,"salmon"
"HAV",12834.0,1975.0,12281.0,2,"lightskyblue"
"Poliovirus",12797.0,1975.0,12695.0,3,"lightskyblue"
"Plasmodium",9823.0,1975.0,9448.0,4,"gold"
"Influenza virus",7727.0,1975.0,7446.0,5,"lightskyblue"
"Mycobacterium leprae",7531.0,1975.0,7239.0,6,"salmon"
"Streptococcus pyogenes",7438.0,1975.0,7255.0,7,"salmon"
"Salmonella enterica",7293.0,1975.0,7085.0,8,"salmon"
"Clostridium",7110.0,1975.0,6867.0,9,"salmon"
"Schistosoma",6353.0,1975.0,6067.0,10,"orange"
"Candida",5431.0,1975.0,5041.0,11,"olivedrab"
"Brucella",5060.0,1975.0,4889.0,12,"salmon"
"Toxoplasma",4811.0,1975.0,4638.0,13,"gold"
"Treponema",4760.0,1975.0,4657.0,14,"salmon"
"Echinococcus",4674.0,1975.0,4533.0,15,"orange"
"Chlamydia",4376.0,1975.0,4261.0,16,"salmon"
"Measles virus",4285.0,1975.0,4035.0,17,"lightskyblue"
"Neisseria gonorrhoeae",4112.0,1975.0,3830.0,18,"salmon"
"Varicella Zoster virus",3622.0,1975.0,3469.0,19,"lightskyblue"
"Entamoeba histolytica",3593.0,1975.0,3510.0,20,"gold"
"Leishmania",3535.0,1975.0,3428.0,21,"gold"
"Trichomonas vaginalis",3453.0,1975.0,3333.0,22,"gold"
"Leptospira",3449.0,1975.0,3351.0,23,"salmon"
"Shigella",3345.0,1975.0,3213.0,24,"salmon"
"Trypanosoma",3290.0,1975.0,3177.0,25,"gold"
"EBV",3069.0,1975.0,2904.0,26,"lightskyblue"
"Variola",3064.0,1975.0,2927.0,27,"lightskyblue"
"Rubella",3049.0,1975.0,2832.0,28,"lightskyblue"
"Rabies virus",2880.0,1975.0,2750.0,29,"lightskyblue"
"HBV",2818.0,1975.0,2261.0,30,"lightskyblue"
"Ascaris",2566.0,1975.0,2463.0,31,"orange"
"Vibrio cholerae",2565.0,1975.0,2380.0,32,"salmon"
"Filarial worms",2306.0,1975.0,2208.0,33,"orange"
"Rickettsia",2157.0,1975.0,2111.0,34,"salmon"
"Histoplasma capsulatum",2104.0,1975.0,2018.0,35,"olivedrab"
"HSV",1855.0,1975.0,1665.0,36,"lightskyblue"
"Mumps virus",1850.0,1975.0,1769.0,37,"lightskyblue"
"Aspergillus",1800.0,1975.0,1696.0,38,"olivedrab"
"Trypanosoma cruzi",1686.0,1975.0,1595.0,39,"gold"
"Yersinia pestis",1574.0,1975.0,1527.0,40,"salmon"
"Trichinella",1569.0,1975.0,1464.0,41,"orange"
"Actinomyces",1569.0,1975.0,1512.0,42,"olivedrab"
"Coxiella burnetii",1513.0,1975.0,1473.0,43,"salmon"
"Cryptococcus",1430.0,1975.0,1352.0,44,"olivedrab"
"Trichophyton",1385.0,1975.0,1324.0,45,"olivedrab"
"Listeria monocytogenes",1343.0,1975.0,1278.0,46,"salmon"
"Vaccinia virus",1308.0,1975.0,1262.0,47,"lightskyblue"
"Protozoan",1271.0,1975.0,1184.0,48,"gold"
"Pasteurella",1244.0,1975.0,1149.0,49,"salmon"
"Coccidia",1220.0,1975.0,1124.0,50,"gold"
"Blastomyces dermatitidis",1219.0,1975.0,1188.0,51,"olivedrab"
"Giardia lamblia",1097.0,1975.0,1035.0,52,"gold"
"Newcastle disease virus",1030.0,1975.0,972.0,53,"lightskyblue"
"YFV",1005.0,1975.0,968.0,54,"lightskyblue"
"Coccidioides",995.0,1975.0,955.0,55,"olivedrab"
"Enterobius vermicularis",963.0,1975.0,926.0,56,"orange"
"Ancylostoma",944.0,1975.0,910.0,57,"orange"
"Taenia solium.",932.0,1975.0,884.0,58,"orange"
"Pneumocystis jirovecii",930.0,1975.0,869.0,59,"olivedrab"
"Fasciola",884.0,1975.0,816.0,60,"orange"
"Strongyloides",871.0,1975.0,817.0,61,"orange"
"Bacillus anthracis",852.0,1975.0,829.0,62,"salmon"
"Onchocerca",822.0,1975.0,776.0,63,"orange"
"Klebsiella",794.0,1975.0,760.0,64,"salmon"
"Trichuris trichiura",792.0,1975.0,736.0,65,"orange"
"TBEV",743.0,1975.0,701.0,66,"lightskyblue"
"Nocardial",734.0,1975.0,706.0,67,"salmon"
"Japanese encephalitis virus",716.0,1975.0,691.0,68,"lightskyblue"
"Bartonella",715.0,1975.0,699.0,69,"salmon"
"Trichostrongyloidea",692.0,1975.0,629.0,70,"orange"
"Acari",688.0,1975.0,641.0,71,"blueviolet"
"Fly larva",653.0,1975.0,621.0,72,"blueviolet"
"Sarcoptes scabiei",630.0,1975.0,583.0,73,"blueviolet"
"Actinomycetoma",584.0,1975.0,549.0,74,"salmon"
"LCMV",519.0,1975.0,475.0,75,"lightskyblue"
"Babesia",515.0,1975.0,478.0,76,"gold"
"Sporothrix",494.0,1975.0,469.0,77,"olivedrab"
"DENV",487.0,1975.0,448.0,78,"lightskyblue"
"Borrelia",433.0,1975.0,430.0,79,"salmon"
"Poxvirus",427.0,1975.0,405.0,80,"lightskyblue"
"Pediculus",396.0,1975.0,366.0,81,"blueviolet"
"HIV",393.0,1975.0,392.0,82,"lightskyblue"
"Hymenolepis",373.0,1975.0,330.0,83,"orange"
"Orientia tsutsugamushi",370.0,1975.0,358.0,84,"salmon"
"Tick",348.0,1975.0,323.0,85,"blueviolet"
"HPV",344.0,1975.0,313.0,86,"lightskyblue"
"Molluscum Contagiosum virus",315.0,1975.0,304.0,87,"lightskyblue"
"Paragonimus",299.0,1975.0,276.0,88,"orange"
"Erysipelothrix",286.0,1975.0,284.0,89,"salmon"
"Dirofilaria",286.0,1975.0,256.0,90,"orange"
"Eurotiomycetes",271.0,1975.0,258.0,91,"olivedrab"
"Theileria",255.0,1975.0,220.0,92,"gold"
"Burkholderia",252.0,1975.0,236.0,93,"salmon"
"Corynebacterium",232.0,1975.0,201.0,94,"salmon"
"Staphylococcus aureus",223.0,1975.0,215.0,95,"salmon"
"Opisthorchis",222.0,1975.0,210.0,96,"orange"
"SLEV",204.0,1975.0,199.0,97,"lightskyblue"
"Diphyllobothrium",199.0,1975.0,188.0,98,"orange"
"Haemophilus ducreyi",197.0,1975.0,186.0,99,"salmon"
"Guinea worm",190.0,1975.0,175.0,100,"orange"
"Balantidium coli",189.0,1975.0,182.0,101,"gold"
"Phlebovirus",181.0,1975.0,173.0,102,"lightskyblue"
"Fusobacterium",171.0,1975.0,165.0,103,"salmon"
"Clonorchis",156.0,1975.0,149.0,104,"orange"
"Oesophagostomum",154.0,1975.0,142.0,105,"orange"
"Paracoccidioides brasiliensis",148.0,1975.0,138.0,106,"olivedrab"
"Nematodes",148.0,1975.0,133.0,107,"orange"
"Rhinosporidium seeberi",144.0,1975.0,133.0,108,"olivedrab"
"Hypoderma",132.0,1975.0,115.0,109,"orange"
"Sarcocystis",132.0,1975.0,102.0,110,"gold"
"HHV",128.0,1975.0,125.0,111,"lightskyblue"
"JCV",126.0,1975.0,106.0,112,"lightskyblue"
"Coxsackievirus",115.0,1975.0,105.0,113,"lightskyblue"
"Streptobacillus moniliformis or Spirillum minus",103.0,1975.0,102.0,114,"salmon"
"Trichostrongylus",91.0,1975.0,69.0,115,"orange"
"Spirometra",85.0,1975.0,77.0,116,"orange"
"Dicrocoelium",83.0,1975.0,75.0,117,"orange"
"Orf virus",79.0,1975.0,72.0,118,"lightskyblue"
"Toxocara",76.0,1975.0,48.0,119,"orange"
"Geotrichum candidum",72.0,1975.0,70.0,120,"olivedrab"
"Ascaridia",70.0,1975.0,55.0,121,"orange"
"VEEV",62.0,1975.0,52.0,122,"lightskyblue"
"Bordetella",61.0,1975.0,54.0,123,"salmon"
"Coltivirus",61.0,1975.0,60.0,124,"lightskyblue"
"WNV",60.0,1975.0,54.0,125,"lightskyblue"
"Haemonchus",48.0,1975.0,22.0,126,"orange"
"Loa loa",47.0,1975.0,36.0,127,"orange"
"Moniezia expansa",47.0,1975.0,40.0,128,"orange"
"LIV",47.0,1975.0,43.0,129,"lightskyblue"
"Necator",45.0,1975.0,36.0,130,"orange"
"Ostertagia",44.0,1975.0,16.0,131,"orange"
"Actinobacillus",33.0,1975.0,30.0,132,"salmon"
"Enoplida",21.0,1975.0,19.0,133,"orange"
"Bornavirus",21.0,1975.0,20.0,134,"lightskyblue"
"Orthobunyavirus",17.0,1975.0,9.0,135,"lightskyblue"
"Mansonella",10.0,1975.0,9.0,136,"orange"
"Dipetalonema",10.0,1975.0,3.0,137,"orange"
"KFDV",9.0,1975.0,3.0,138,"lightskyblue"
"Setaria",6.0,1975.0,4.0,139,"orange"
"Cochliomyia",6.0,1975.0,2.0,140,"blueviolet"
"Marburg virus",5.0,1975.0,0.0,141,"lightskyblue"
"Echinostoma",4.0,1975.0,3.0,142,"orange"
"Dientamoeba fragilis",3.0,1975.0,2.0,143,"gold"
"Lassa virus",3.0,1975.0,2.0,144,"lightskyblue"
"Mycobacterium tuberculosis",52152.0,1976.0,50932.0,1,"salmon"
"HAV",13139.0,1976.0,12834.0,2,"lightskyblue"
"Poliovirus",12914.0,1976.0,12797.0,3,"lightskyblue"
"Plasmodium",10184.0,1976.0,9823.0,4,"gold"
"Influenza virus",8099.0,1976.0,7727.0,5,"lightskyblue"
"Mycobacterium leprae",7883.0,1976.0,7531.0,6,"salmon"
"Streptococcus pyogenes",7562.0,1976.0,7438.0,7,"salmon"
"Salmonella enterica",7475.0,1976.0,7293.0,8,"salmon"
"Clostridium",7343.0,1976.0,7110.0,9,"salmon"
"Schistosoma",6679.0,1976.0,6353.0,10,"orange"
"Candida",5852.0,1976.0,5431.0,11,"olivedrab"
"Brucella",5249.0,1976.0,5060.0,12,"salmon"
"Toxoplasma",5009.0,1976.0,4811.0,13,"gold"
"Treponema",4926.0,1976.0,4760.0,14,"salmon"
"Echinococcus",4825.0,1976.0,4674.0,15,"orange"
"Measles virus",4523.0,1976.0,4285.0,16,"lightskyblue"
"Chlamydia",4489.0,1976.0,4376.0,17,"salmon"
"Neisseria gonorrhoeae",4406.0,1976.0,4112.0,18,"salmon"
"Varicella Zoster virus",3791.0,1976.0,3622.0,19,"lightskyblue"
"Entamoeba histolytica",3674.0,1976.0,3593.0,20,"gold"
"Leishmania",3634.0,1976.0,3535.0,21,"gold"
"Leptospira",3564.0,1976.0,3449.0,22,"salmon"
"Trichomonas vaginalis",3559.0,1976.0,3453.0,23,"gold"
"Shigella",3481.0,1976.0,3345.0,24,"salmon"
"Trypanosoma",3397.0,1976.0,3290.0,25,"gold"
"HBV",3278.0,1976.0,2818.0,26,"lightskyblue"
"Rubella",3219.0,1976.0,3049.0,27,"lightskyblue"
"EBV",3218.0,1976.0,3069.0,28,"lightskyblue"
"Variola",3176.0,1976.0,3064.0,29,"lightskyblue"
"Rabies virus",3028.0,1976.0,2880.0,30,"lightskyblue"
"Vibrio cholerae",2705.0,1976.0,2565.0,31,"salmon"
"Ascaris",2681.0,1976.0,2566.0,32,"orange"
"Filarial worms",2418.0,1976.0,2306.0,33,"orange"
"Rickettsia",2184.0,1976.0,2157.0,34,"salmon"
"Histoplasma capsulatum",2172.0,1976.0,2104.0,35,"olivedrab"
"HSV",2083.0,1976.0,1855.0,36,"lightskyblue"
"Aspergillus",1931.0,1976.0,1800.0,37,"olivedrab"
"Mumps virus",1919.0,1976.0,1850.0,38,"lightskyblue"
"Trypanosoma cruzi",1775.0,1976.0,1686.0,39,"gold"
"Trichinella",1649.0,1976.0,1569.0,40,"orange"
"Yersinia pestis",1630.0,1976.0,1574.0,41,"salmon"
"Actinomyces",1624.0,1976.0,1569.0,42,"olivedrab"
"Coxiella burnetii",1547.0,1976.0,1513.0,43,"salmon"
"Cryptococcus",1506.0,1976.0,1430.0,44,"olivedrab"
"Trichophyton",1432.0,1976.0,1385.0,45,"olivedrab"
"Listeria monocytogenes",1404.0,1976.0,1343.0,46,"salmon"
"Vaccinia virus",1346.0,1976.0,1308.0,47,"lightskyblue"
"Protozoan",1337.0,1976.0,1271.0,48,"gold"
"Coccidia",1326.0,1976.0,1220.0,49,"gold"
"Pasteurella",1305.0,1976.0,1244.0,50,"salmon"
"Blastomyces dermatitidis",1258.0,1976.0,1219.0,51,"olivedrab"
"Giardia lamblia",1169.0,1976.0,1097.0,52,"gold"
"Newcastle disease virus",1071.0,1976.0,1030.0,53,"lightskyblue"
